id_alat,tanggal,jam,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,
10214,2025-11-14,00:00:00,0.00,7,23.26,95.73,977.95,0.12,14.88,0.00,0.00,0.00,1,0,1,44.40,12.86,32.80,
10214,2025-11-14,00:01:00,0.00,7,23.26,95.96,977.94,0.12,14.88,0.00,0.00,0.00,1,1,1,44.40,12.71,32.80,
10214,2025-11-14,00:02:00,0.00,7,23.19,95.85,977.91,0.12,14.88,0.00,0.00,0.00,1,0,1,44.40,12.71,32.80,
10214,2025-11-14,00:03:00,0.00,7,23.27,95.88,977.90,0.12,14.88,0.00,0.00,0.00,1,0,1,44.40,12.60,32.80,
10214,2025-11-14,00:04:00,0.00,7,23.19,95.72,977.89,0.12,14.88,0.00,0.00,0.00,1,0,1,44.40,12.63,32.80,
10214,2025-11-14,00:05:00,0.00,7,23.22,95.71,977.86,0.12,14.88,0.00,0.00,0.00,1,0,1,44.40,12.83,32.80,
10214,2025-11-14,00:06:00,0.00,7,23.19,95.83,977.84,0.12,14.88,0.00,0.00,0.00,1,0,1,44.40,12.57,32.80,
10214,2025-11-14,00:07:00,0.00,7,23.22,95.85,977.82,0.12,14.88,0.00,0.00,0.00,1,0,1,44.40,12.86,32.80,
10214,2025-11-14,00:08:00,0.00,11,23.26,95.83,977.81,0.12,14.88,0.00,0.00,0.00,1,0,1,44.40,12.57,32.80,
10214,2025-11-14,00:09:00,0.00,11,23.22,95.88,977.81,0.12,14.88,0.00,0.00,0.00,1,0,1,44.40,12.71,32.80,
10214,2025-11-14,00:10:00,0.00,11,23.25,95.85,977.79,0.12,14.88,0.00,0.00,0.00,1,0,1,44.40,12.54,32.80,
10214,2025-11-14,00:11:00,0.00,12,23.26,95.82,977.77,0.12,14.88,0.00,0.00,0.00,1,0,1,44.40,12.66,32.70,
10214,2025-11-14,00:12:00,0.00,12,23.13,95.82,977.78,0.12,14.88,0.00,0.00,0.00,1,0,1,44.40,12.66,32.70,
10214,2025-11-14,00:13:00,0.00,12,23.16,95.77,977.77,0.12,14.88,0.00,0.00,0.00,1,0,1,44.40,12.86,32.70,
10214,2025-11-14,00:14:00,0.00,12,23.26,95.75,977.76,0.12,14.88,0.00,0.00,0.00,1,0,1,44.40,12.80,32.70,
10214,2025-11-14,00:15:00,0.00,5,23.17,95.69,977.73,0.12,14.88,0.00,0.00,0.00,1,0,1,44.40,12.57,32.70,
10214,2025-11-14,00:16:00,0.00,5,23.27,95.69,977.71,0.12,14.88,0.00,0.00,0.00,1,0,1,44.40,12.57,32.70,
10214,2025-11-14,00:17:00,0.00,5,23.20,95.64,977.71,0.12,14.88,0.00,0.00,0.00,1,0,1,44.40,12.63,32.70,
10214,2025-11-14,00:18:00,0.00,5,23.23,95.54,977.71,0.12,14.88,0.00,0.00,0.00,1,0,1,44.40,12.63,32.70,
10214,2025-11-14,00:19:00,0.00,5,23.27,95.48,977.70,0.12,14.88,0.00,0.00,0.00,1,0,1,44.40,12.83,32.70,
10214,2025-11-14,00:20:00,0.00,5,23.20,95.44,977.68,0.12,14.88,0.00,0.00,0.00,1,0,1,44.40,12.86,32.70,
10214,2025-11-14,00:21:00,0.00,30,23.19,95.30,977.67,0.12,14.88,0.00,0.00,0.00,1,0,1,44.40,12.77,32.70,
10214,2025-11-14,00:22:00,0.00,30,23.20,95.23,977.66,0.12,14.88,0.00,0.00,0.00,1,0,1,44.40,12.57,32.70,
10214,2025-11-14,00:23:00,0.00,11,23.20,95.15,977.65,0.12,14.88,0.00,0.00,0.00,1,0,1,44.40,12.54,32.70,
10214,2025-11-14,00:24:00,0.00,11,23.25,94.98,977.66,0.12,14.88,0.00,0.00,0.00,1,0,1,44.40,12.63,32.70,
10214,2025-11-14,00:25:00,0.00,11,23.20,95.00,977.65,0.12,14.88,0.00,0.00,0.00,1,0,1,44.40,12.80,32.60,
10214,2025-11-14,00:26:00,0.00,11,23.23,94.94,977.65,0.12,14.88,0.00,0.00,0.00,1,0,1,44.40,12.80,32.60,
