id_alat,tanggal,jam,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,
10215,2024-09-21,00:00:00,0.962,8.38,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.77,32.00,
10215,2024-09-21,00:01:00,0.960,8.38,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,33.30,12.57,32.00,
10215,2024-09-21,00:02:00,0.959,8.38,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.30,12.57,32.00,
10215,2024-09-21,00:03:00,0.960,8.38,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.51,32.00,
10215,2024-09-21,00:04:00,0.960,8.38,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.71,32.00,
10215,2024-09-21,00:05:00,0.959,8.38,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.30,12.71,32.00,
10215,2024-09-21,00:06:00,0.959,8.38,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.48,32.00,
10215,2024-09-21,00:07:00,0.957,8.38,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.71,32.00,
10215,2024-09-21,00:08:00,0.959,8.38,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.86,32.00,
10215,2024-09-21,00:09:00,0.954,8.39,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.77,32.00,
10215,2024-09-21,00:10:00,0.955,8.39,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.77,32.00,
10215,2024-09-21,00:11:00,0.958,8.38,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.77,31.90,
10215,2024-09-21,00:12:00,0.956,8.39,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.80,31.90,
10215,2024-09-21,00:13:00,0.956,8.39,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.86,31.90,
10215,2024-09-21,00:14:00,0.956,8.39,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.74,31.90,
10215,2024-09-21,00:15:00,0.953,8.39,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.48,31.90,
10215,2024-09-21,00:16:00,0.959,8.38,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.69,31.90,
10215,2024-09-21,00:17:00,0.961,8.38,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.83,31.90,
10215,2024-09-21,00:18:00,0.957,8.38,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.77,31.90,
10215,2024-09-21,00:19:00,0.955,8.39,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.77,31.90,
10215,2024-09-21,00:20:00,0.957,8.38,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.77,31.90,
10215,2024-09-21,00:21:00,0.957,8.38,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.69,31.90,
10215,2024-09-21,00:22:00,0.957,8.38,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.77,31.90,
10215,2024-09-21,00:23:00,0.954,8.39,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.66,31.90,
10215,2024-09-21,00:24:00,0.954,8.39,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.77,31.80,
10215,2024-09-21,00:25:00,0.953,8.39,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.51,31.80,
10215,2024-09-21,00:26:00,0.955,8.39,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.89,31.80,
10215,2024-09-21,00:27:00,0.954,8.39,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.77,31.80,
10215,2024-09-21,00:28:00,0.954,8.39,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.80,31.80,
10215,2024-09-21,00:29:00,0.956,8.39,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,,33.20,12.71,31.80,
10215,2024-09-21,00:30:00,0.955,8.39,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.77,31.80,
10215,2024-09-21,00:31:00,0.957,8.38,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.71,31.70,
10215,2024-09-21,00:32:00,0.951,8.39,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.80,31.80,
10215,2024-09-21,00:33:00,0.955,8.39,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.66,31.70,
10215,2024-09-21,00:34:00,0.956,8.39,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.86,31.70,
10215,2024-09-21,00:35:00,0.952,8.39,1,9.34,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,33.20,12.48,31.70,
